ID,persfamID,gedcom,xnoteID,eventID,ordernum,secret
632909,I110453,Earlylds,632909,,0,0
632910,I110454,Earlylds,632910,,0,0
632911,I110455,Earlylds,632911,,0,0
632912,I110456,Earlylds,632912,,0,0
632913,I110457,Earlylds,632913,,0,0
632914,I110458,Earlylds,632914,,0,0
632915,I110459,Earlylds,632915,,0,0
632916,I110460,Earlylds,632916,,0,0
632917,I110461,Earlylds,632917,,0,0
632918,I110462,Earlylds,632918,,0,0
632919,I110463,Earlylds,632919,,0,0
632920,I110464,Earlylds,632920,,0,0
632921,I110465,Earlylds,632921,,0,0
632922,I110466,Earlylds,632922,,0,0
632923,I110467,Earlylds,632923,,0,0
632924,I110468,Earlylds,632924,,0,0
632925,I110469,Earlylds,632925,,0,0
463477,I11047,Earlylds,463477,,0,0
632926,I110470,Earlylds,632926,,0,0
632927,I110471,Earlylds,632927,,0,0
632928,I110472,Earlylds,632928,,0,0
632929,I110473,Earlylds,632929,,0,0
632930,I110474,Earlylds,632930,,0,0
632931,I110475,Earlylds,632931,,0,0
632932,I110476,Earlylds,632932,,0,0
632933,I110477,Earlylds,632933,,0,0
632934,I110478,Earlylds,632934,,0,0
632935,I110479,Earlylds,632935,,0,0
632936,I110480,Earlylds,632936,,0,0
632937,I110481,Earlylds,632937,,0,0
632938,I110482,Earlylds,632938,,0,0
632939,I110483,Earlylds,632939,,0,0
632940,I110484,Earlylds,632940,,0,0
632942,I110486,Earlylds,632942,,0,0
632943,I110487,Earlylds,632943,,0,0
632944,I110488,Earlylds,632944,,0,0
632945,I110489,Earlylds,632945,,0,0
463478,I11049,Earlylds,463478,,0,0
632946,I110490,Earlylds,632946,,0,0
632947,I110491,Earlylds,632947,,0,0
632948,I110492,Earlylds,632948,,0,0
632949,I110493,Earlylds,632949,,0,0
632950,I110494,Earlylds,632950,,0,0
632951,I110495,Earlylds,632951,,0,0
632952,I110496,Earlylds,632952,,0,0
632953,I110497,Earlylds,632953,,0,0
632954,I110498,Earlylds,632954,,0,0
632955,I110499,Earlylds,632955,,0,0
632956,I110500,Earlylds,632956,,0,0
632957,I110501,Earlylds,632957,,0,0
632958,I110502,Earlylds,632958,,0,0
632959,I110503,Earlylds,632959,,0,0
632960,I110504,Earlylds,632960,,0,0
632961,I110505,Earlylds,632961,,0,0
632962,I110506,Earlylds,632962,,0,0
632963,I110507,Earlylds,632963,,0,0
632964,I110508,Earlylds,632964,,0,0
632965,I110509,Earlylds,632965,,0,0
632966,I110510,Earlylds,632966,,0,0
632967,I110511,Earlylds,632967,,0,0
632968,I110512,Earlylds,632968,,0,0
632969,I110513,Earlylds,632969,,0,0
632970,I110514,Earlylds,632970,,0,0
632971,I110515,Earlylds,632971,,0,0
632972,I110516,Earlylds,632972,,0,0
632973,I110517,Earlylds,632973,,0,0
632974,I110518,Earlylds,632974,,0,0
632975,I110519,Earlylds,632975,,0,0
463479,I11052,Earlylds,463479,,0,0
632976,I110520,Earlylds,632976,,0,0
632977,I110521,Earlylds,632977,,0,0
632978,I110522,Earlylds,632978,,0,0
632979,I110523,Earlylds,632979,,0,0
632980,I110524,Earlylds,632980,,0,0
632981,I110525,Earlylds,632981,,0,0
632982,I110526,Earlylds,632982,,0,0
632983,I110527,Earlylds,632983,,0,0
632984,I110528,Earlylds,632984,,0,0
632985,I110529,Earlylds,632985,,0,0
632986,I110530,Earlylds,632986,,0,0
632987,I110531,Earlylds,632987,,0,0
632988,I110532,Earlylds,632988,,0,0
632989,I110533,Earlylds,632989,,0,0
632990,I110534,Earlylds,632990,,0,0
632991,I110535,Earlylds,632991,,0,0
632992,I110536,Earlylds,632992,,0,0
632993,I110537,Earlylds,632993,,0,0
632994,I110538,Earlylds,632994,,0,0
632995,I110539,Earlylds,632995,,0,0
463480,I11054,Earlylds,463480,,0,0
632996,I110540,Earlylds,632996,,0,0
632997,I110541,Earlylds,632997,,0,0
632998,I110542,Earlylds,632998,,0,0
632999,I110543,Earlylds,632999,,0,0
633000,I110544,Earlylds,633000,,0,0
633001,I110545,Earlylds,633001,,0,0
633002,I110546,Earlylds,633002,,0,0
633003,I110547,Earlylds,633003,,0,0
633004,I110548,Earlylds,633004,,0,0
463481,I11055,Earlylds,463481,,0,0
633005,I110551,Earlylds,633005,,0,0
633006,I110552,Earlylds,633006,,0,0
633007,I110554,Earlylds,633007,,0,0
633008,I110555,Earlylds,633008,,0,0
633009,I110556,Earlylds,633009,,0,0
633010,I110557,Earlylds,633010,,0,0
633011,I110558,Earlylds,633011,,0,0
633012,I110559,Earlylds,633012,,0,0
463482,I11056,Earlylds,463482,,0,0
633013,I110560,Earlylds,633013,,0,0
633014,I110561,Earlylds,633014,,0,0
633015,I110562,Earlylds,633015,,0,0
633016,I110563,Earlylds,633016,,0,0
633017,I110564,Earlylds,633017,,0,0
633018,I110565,Earlylds,633018,,0,0
633019,I110566,Earlylds,633019,,0,0
633020,I110567,Earlylds,633020,,0,0
633021,I110568,Earlylds,633021,,0,0
633022,I110569,Earlylds,633022,,0,0
463483,I11057,Earlylds,463483,,0,0
633023,I110570,Earlylds,633023,,0,0
633024,I110571,Earlylds,633024,,0,0
633025,I110572,Earlylds,633025,,0,0
633026,I110573,Earlylds,633026,,0,0
633027,I110574,Earlylds,633027,,0,0
633029,I110576,Earlylds,633029,,0,0
633030,I110577,Earlylds,633030,,0,0
633031,I110578,Earlylds,633031,,0,0
633032,I110579,Earlylds,633032,,0,0
463484,I11058,Earlylds,463484,,0,0
633033,I110580,Earlylds,633033,,0,0
633034,I110581,Earlylds,633034,,0,0
633035,I110582,Earlylds,633035,,0,0
633036,I110583,Earlylds,633036,,0,0
633037,I110584,Earlylds,633037,,0,0
633038,I110585,Earlylds,633038,,0,0
633039,I110586,Earlylds,633039,,0,0
633040,I110587,Earlylds,633040,,0,0
633041,I110588,Earlylds,633041,,0,0
633042,I110589,Earlylds,633042,,0,0
463485,I11059,Earlylds,463485,,0,0
633043,I110590,Earlylds,633043,,0,0
633044,I110591,Earlylds,633044,,0,0
633045,I110592,Earlylds,633045,,0,0
633046,I110593,Earlylds,633046,,0,0
633047,I110594,Earlylds,633047,,0,0
633048,I110595,Earlylds,633048,,0,0
633049,I110596,Earlylds,633049,,0,0
633050,I110597,Earlylds,633050,,0,0
633051,I110598,Earlylds,633051,,0,0
633052,I110599,Earlylds,633052,,0,0
456790,I1106,Earlylds,456790,,0,0
633053,I110600,Earlylds,633053,,0,0
633054,I110601,Earlylds,633054,,0,0
633055,I110602,Earlylds,633055,,0,0
633056,I110603,Earlylds,633056,,0,0
633057,I110604,Earlylds,633057,,0,0
633058,I110605,Earlylds,633058,,0,0
633059,I110606,Earlylds,633059,,0,0
633060,I110607,Earlylds,633060,,0,0
633061,I110608,Earlylds,633061,,0,0
633062,I110609,Earlylds,633062,,0,0
463486,I11061,Earlylds,463486,,0,0
633063,I110610,Earlylds,633063,,0,0
633064,I110611,Earlylds,633064,,0,0
633065,I110612,Earlylds,633065,,0,0
633066,I110613,Earlylds,633066,,0,0
633067,I110614,Earlylds,633067,,0,0
633068,I110615,Earlylds,633068,,0,0
633069,I110616,Earlylds,633069,,0,0
633070,I110617,Earlylds,633070,,0,0
633071,I110618,Earlylds,633071,,0,0
463487,I11062,Earlylds,463487,,0,0
633073,I110620,Earlylds,633073,,0,0
633074,I110621,Earlylds,633074,,0,0
633075,I110622,Earlylds,633075,,0,0
633076,I110623,Earlylds,633076,,0,0
633077,I110624,Earlylds,633077,,0,0
633078,I110625,Earlylds,633078,,0,0
633079,I110626,Earlylds,633079,,0,0
633080,I110627,Earlylds,633080,,0,0
633081,I110628,Earlylds,633081,,0,0
633082,I110629,Earlylds,633082,,0,0
633083,I110630,Earlylds,633083,,0,0
633084,I110631,Earlylds,633084,,0,0
633085,I110632,Earlylds,633085,,0,0
633086,I110633,Earlylds,633086,,0,0
633087,I110634,Earlylds,633087,,0,0
633088,I110635,Earlylds,633088,,0,0
633089,I110636,Earlylds,633089,,0,0
633090,I110637,Earlylds,633090,,0,0
633091,I110638,Earlylds,633091,,0,0
633092,I110639,Earlylds,633092,,0,0
463488,I11064,Earlylds,463488,,0,0
633093,I110640,Earlylds,633093,,0,0
633094,I110641,Earlylds,633094,,0,0
633095,I110642,Earlylds,633095,,0,0
633096,I110643,Earlylds,633096,,0,0
633097,I110644,Earlylds,633097,,0,0
633098,I110645,Earlylds,633098,,0,0
633099,I110646,Earlylds,633099,,0,0
633100,I110647,Earlylds,633100,,0,0
633101,I110648,Earlylds,633101,,0,0
633102,I110649,Earlylds,633102,,0,0
463489,I11065,Earlylds,463489,,0,0
633103,I110650,Earlylds,633103,,0,0
633104,I110651,Earlylds,633104,,0,0
633106,I110653,Earlylds,633106,,0,0
633107,I110654,Earlylds,633107,,0,0
633108,I110655,Earlylds,633108,,0,0
633109,I110656,Earlylds,633109,,0,0
633110,I110658,Earlylds,633110,,0,0
633111,I110659,Earlylds,633111,,0,0
463490,I11066,Earlylds,463490,,0,0
633112,I110660,Earlylds,633112,,0,0
633113,I110661,Earlylds,633113,,0,0
633114,I110662,Earlylds,633114,,0,0
633115,I110663,Earlylds,633115,,0,0
633116,I110664,Earlylds,633116,,0,0
633117,I110665,Earlylds,633117,,0,0
633118,I110666,Earlylds,633118,,0,0
633119,I110667,Earlylds,633119,,0,0
633120,I110668,Earlylds,633120,,0,0
633121,I110669,Earlylds,633121,,0,0
463491,I11067,Earlylds,463491,,0,0
633122,I110670,Earlylds,633122,,0,0
633123,I110671,Earlylds,633123,,0,0
633124,I110672,Earlylds,633124,,0,0
633125,I110674,Earlylds,633125,,0,0
633126,I110675,Earlylds,633126,,0,0
633127,I110676,Earlylds,633127,,0,0
633128,I110677,Earlylds,633128,,0,0
633129,I110678,Earlylds,633129,,0,0
633130,I110679,Earlylds,633130,,0,0
463492,I11068,Earlylds,463492,,0,0
633131,I110680,Earlylds,633131,,0,0
633132,I110681,Earlylds,633132,,0,0
633133,I110682,Earlylds,633133,,0,0
633134,I110683,Earlylds,633134,,0,0
633135,I110684,Earlylds,633135,,0,0
633136,I110685,Earlylds,633136,,0,0
633137,I110686,Earlylds,633137,,0,0
633138,I110687,Earlylds,633138,,0,0
633139,I110688,Earlylds,633139,,0,0
633140,I110689,Earlylds,633140,,0,0
633141,I110690,Earlylds,633141,,0,0
633142,I110691,Earlylds,633142,,0,0
633143,I110692,Earlylds,633143,,0,0
633144,I110693,Earlylds,633144,,0,0
633145,I110694,Earlylds,633145,,0,0
633146,I110695,Earlylds,633146,,0,0
633147,I110696,Earlylds,633147,,0,0
633148,I110697,Earlylds,633148,,0,0
633149,I110698,Earlylds,633149,,0,0
633150,I110699,Earlylds,633150,,0,0
463493,I11070,Earlylds,463493,,0,0
633151,I110700,Earlylds,633151,,0,0
633152,I110701,Earlylds,633152,,0,0
633153,I110702,Earlylds,633153,,0,0
633154,I110703,Earlylds,633154,,0,0
633155,I110704,Earlylds,633155,,0,0
633156,I110705,Earlylds,633156,,0,0
633157,I110706,Earlylds,633157,,0,0
633158,I110707,Earlylds,633158,,0,0
633159,I110708,Earlylds,633159,,0,0
633160,I110709,Earlylds,633160,,0,0
463494,I11071,Earlylds,463494,,0,0
633161,I110710,Earlylds,633161,,0,0
633162,I110711,Earlylds,633162,,0,0
633163,I110712,Earlylds,633163,,0,0
633164,I110713,Earlylds,633164,,0,0
633165,I110714,Earlylds,633165,,0,0
633166,I110715,Earlylds,633166,,0,0
633167,I110716,Earlylds,633167,,0,0
633168,I110717,Earlylds,633168,,0,0
633169,I110718,Earlylds,633169,,0,0
633170,I110719,Earlylds,633170,,0,0
463495,I11072,Earlylds,463495,,0,0
633171,I110720,Earlylds,633171,,0,0
633172,I110721,Earlylds,633172,,0,0
633173,I110722,Earlylds,633173,,0,0
633174,I110723,Earlylds,633174,,0,0
633175,I110724,Earlylds,633175,,0,0
633176,I110725,Earlylds,633176,,0,0
633177,I110726,Earlylds,633177,,0,0
633178,I110727,Earlylds,633178,,0,0
633179,I110728,Earlylds,633179,,0,0
633180,I110729,Earlylds,633180,,0,0
633181,I110730,Earlylds,633181,,0,0
633182,I110731,Earlylds,633182,,0,0
633183,I110732,Earlylds,633183,,0,0
633184,I110733,Earlylds,633184,,0,0
633185,I110734,Earlylds,633185,,0,0
633186,I110735,Earlylds,633186,,0,0
633187,I110736,Earlylds,633187,,0,0
633188,I110737,Earlylds,633188,,0,0
633189,I110738,Earlylds,633189,,0,0
633190,I110739,Earlylds,633190,,0,0
633191,I110740,Earlylds,633191,,0,0
633192,I110741,Earlylds,633192,,0,0
633193,I110742,Earlylds,633193,,0,0
633194,I110743,Earlylds,633194,,0,0
633195,I110744,Earlylds,633195,,0,0
633196,I110745,Earlylds,633196,,0,0
633197,I110746,Earlylds,633197,,0,0
633198,I110747,Earlylds,633198,,0,0
633199,I110748,Earlylds,633199,,0,0
633200,I110749,Earlylds,633200,,0,0
463496,I11075,Earlylds,463496,,0,0
633201,I110750,Earlylds,633201,,0,0
633202,I110751,Earlylds,633202,,0,0
633203,I110752,Earlylds,633203,,0,0
633204,I110754,Earlylds,633204,,0,0
633205,I110755,Earlylds,633205,,0,0
633206,I110756,Earlylds,633206,,0,0
633207,I110757,Earlylds,633207,,0,0
633208,I110758,Earlylds,633208,,0,0
633209,I110759,Earlylds,633209,,0,0
463497,I11076,Earlylds,463497,,0,0
633210,I110760,Earlylds,633210,,0,0
633211,I110762,Earlylds,633211,,0,0
633212,I110763,Earlylds,633212,,0,0
633213,I110764,Earlylds,633213,,0,0
633214,I110766,Earlylds,633214,,0,0
633215,I110767,Earlylds,633215,,0,0
633216,I110768,Earlylds,633216,,0,0
633217,I110769,Earlylds,633217,,0,0
463498,I11077,Earlylds,463498,,0,0
633218,I110770,Earlylds,633218,,0,0
633219,I110771,Earlylds,633219,,0,0
633220,I110772,Earlylds,633220,,0,0
633221,I110773,Earlylds,633221,,0,0
633222,I110774,Earlylds,633222,,0,0
633223,I110775,Earlylds,633223,,0,0
633224,I110776,Earlylds,633224,,0,0
633225,I110777,Earlylds,633225,,0,0
633226,I110778,Earlylds,633226,,0,0
633227,I110779,Earlylds,633227,,0,0
463499,I11078,Earlylds,463499,,0,0
633228,I110780,Earlylds,633228,,0,0
633229,I110781,Earlylds,633229,,0,0
633230,I110782,Earlylds,633230,,0,0
633231,I110783,Earlylds,633231,,0,0
633232,I110784,Earlylds,633232,,0,0
633233,I110785,Earlylds,633233,,0,0
633234,I110786,Earlylds,633234,,0,0
633235,I110787,Earlylds,633235,,0,0
633236,I110788,Earlylds,633236,,0,0
633237,I110789,Earlylds,633237,,0,0
633238,I110790,Earlylds,633238,,0,0
633239,I110791,Earlylds,633239,,0,0
633240,I110792,Earlylds,633240,,0,0
633241,I110793,Earlylds,633241,,0,0
633242,I110794,Earlylds,633242,,0,0
633243,I110795,Earlylds,633243,,0,0
633244,I110796,Earlylds,633244,,0,0
633245,I110797,Earlylds,633245,,0,0
633246,I110798,Earlylds,633246,,0,0
633247,I110799,Earlylds,633247,,0,0
456791,I1108,Earlylds,456791,,0,0
633248,I110800,Earlylds,633248,,0,0
633249,I110801,Earlylds,633249,,0,0
633250,I110802,Earlylds,633250,,0,0
633251,I110803,Earlylds,633251,,0,0
633252,I110804,Earlylds,633252,,0,0
633253,I110805,Earlylds,633253,,0,0
633254,I110806,Earlylds,633254,,0,0
633255,I110807,Earlylds,633255,,0,0
633256,I110808,Earlylds,633256,,0,0
633257,I110809,Earlylds,633257,,0,0
463500,I11081,Earlylds,463500,,0,0
633258,I110810,Earlylds,633258,,0,0
633259,I110811,Earlylds,633259,,0,0
457327,I110812,Earlylds,457327,,0,0
633260,I110812,Earlylds,633260,,0,0
633262,I110814,Earlylds,633262,,0,0
633263,I110815,Earlylds,633263,,0,0
633264,I110816,Earlylds,633264,,0,0
633265,I110817,Earlylds,633265,,0,0
633266,I110818,Earlylds,633266,,0,0
633267,I110819,Earlylds,633267,,0,0
633268,I110820,Earlylds,633268,,0,0
633269,I110821,Earlylds,633269,,0,0
633271,I110823,Earlylds,633271,,0,0
633272,I110824,Earlylds,633272,,0,0
633273,I110825,Earlylds,633273,,0,0
633274,I110826,Earlylds,633274,,0,0
633275,I110827,Earlylds,633275,,0,0
633276,I110828,Earlylds,633276,,0,0
633277,I110829,Earlylds,633277,,0,0
463501,I11083,Earlylds,463501,,0,0
633278,I110830,Earlylds,633278,,0,0
633279,I110831,Earlylds,633279,,0,0
633280,I110832,Earlylds,633280,,0,0
633281,I110834,Earlylds,633281,,0,0
633282,I110835,Earlylds,633282,,0,0
633283,I110836,Earlylds,633283,,0,0
633284,I110837,Earlylds,633284,,0,0
633285,I110838,Earlylds,633285,,0,0
633286,I110839,Earlylds,633286,,0,0
463502,I11084,Earlylds,463502,,0,0
633288,I110842,Earlylds,633288,,0,0
633289,I110843,Earlylds,633289,,0,0
633290,I110844,Earlylds,633290,,0,0
633291,I110845,Earlylds,633291,,0,0
633292,I110846,Earlylds,633292,,0,0
633293,I110847,Earlylds,633293,,0,0
633294,I110848,Earlylds,633294,,0,0
633295,I110849,Earlylds,633295,,0,0
633296,I110850,Earlylds,633296,,0,0
633297,I110851,Earlylds,633297,,0,0
633298,I110852,Earlylds,633298,,0,0
633299,I110853,Earlylds,633299,,0,0
633300,I110854,Earlylds,633300,,0,0
633301,I110855,Earlylds,633301,,0,0
633302,I110856,Earlylds,633302,,0,0
633303,I110857,Earlylds,633303,,0,0
633304,I110858,Earlylds,633304,,0,0
633305,I110859,Earlylds,633305,,0,0
463503,I11086,Earlylds,463503,,0,0
633306,I110860,Earlylds,633306,,0,0
633307,I110861,Earlylds,633307,,0,0
633308,I110863,Earlylds,633308,,0,0
633309,I110864,Earlylds,633309,,0,0
633310,I110865,Earlylds,633310,,0,0
633311,I110866,Earlylds,633311,,0,0
633312,I110867,Earlylds,633312,,0,0
633313,I110868,Earlylds,633313,,0,0
633314,I110869,Earlylds,633314,,0,0
463504,I11087,Earlylds,463504,,0,0
633315,I110870,Earlylds,633315,,0,0
633316,I110871,Earlylds,633316,,0,0
633317,I110872,Earlylds,633317,,0,0
633318,I110874,Earlylds,633318,,0,0
633319,I110875,Earlylds,633319,,0,0
633320,I110876,Earlylds,633320,,0,0
633321,I110877,Earlylds,633321,,0,0
633322,I110878,Earlylds,633322,,0,0
633323,I110879,Earlylds,633323,,0,0
463505,I11088,Earlylds,463505,,0,0
633324,I110880,Earlylds,633324,,0,0
633325,I110881,Earlylds,633325,,0,0
633326,I110883,Earlylds,633326,,0,0
633327,I110884,Earlylds,633327,,0,0
633328,I110885,Earlylds,633328,,0,0
633329,I110886,Earlylds,633329,,0,0
633330,I110887,Earlylds,633330,,0,0
633331,I110888,Earlylds,633331,,0,0
633332,I110889,Earlylds,633332,,0,0
463506,I11089,Earlylds,463506,,0,0
633333,I110890,Earlylds,633333,,0,0
633334,I110891,Earlylds,633334,,0,0
633335,I110892,Earlylds,633335,,0,0
633336,I110893,Earlylds,633336,,0,0
633337,I110894,Earlylds,633337,,0,0
633338,I110895,Earlylds,633338,,0,0
633339,I110896,Earlylds,633339,,0,0
633340,I110897,Earlylds,633340,,0,0
633341,I110898,Earlylds,633341,,0,0
633342,I110899,Earlylds,633342,,0,0
456792,I1109,Earlylds,456792,,0,0
633343,I110900,Earlylds,633343,,0,0
633344,I110901,Earlylds,633344,,0,0
633345,I110902,Earlylds,633345,,0,0
633346,I110903,Earlylds,633346,,0,0
633347,I110904,Earlylds,633347,,0,0
633348,I110905,Earlylds,633348,,0,0
633349,I110906,Earlylds,633349,,0,0
633350,I110907,Earlylds,633350,,0,0
633351,I110908,Earlylds,633351,,0,0
633352,I110909,Earlylds,633352,,0,0
463507,I11091,Earlylds,463507,,0,0
633353,I110910,Earlylds,633353,,0,0
633354,I110911,Earlylds,633354,,0,0
633355,I110912,Earlylds,633355,,0,0
633356,I110913,Earlylds,633356,,0,0
633357,I110914,Earlylds,633357,,0,0
633358,I110915,Earlylds,633358,,0,0
633359,I110916,Earlylds,633359,,0,0
633360,I110917,Earlylds,633360,,0,0
633361,I110919,Earlylds,633361,,0,0
463508,I11092,Earlylds,463508,,0,0
633362,I110920,Earlylds,633362,,0,0
633363,I110921,Earlylds,633363,,0,0
633364,I110922,Earlylds,633364,,0,0
633365,I110924,Earlylds,633365,,0,0
633366,I110925,Earlylds,633366,,0,0
633367,I110926,Earlylds,633367,,0,0
633368,I110927,Earlylds,633368,,0,0
633369,I110928,Earlylds,633369,,0,0
633370,I110929,Earlylds,633370,,0,0
463509,I11093,Earlylds,463509,,0,0
633371,I110931,Earlylds,633371,,0,0
633372,I110932,Earlylds,633372,,0,0
633373,I110933,Earlylds,633373,,0,0
633374,I110934,Earlylds,633374,,0,0
633375,I110935,Earlylds,633375,,0,0
633376,I110936,Earlylds,633376,,0,0
633377,I110937,Earlylds,633377,,0,0
633378,I110939,Earlylds,633378,,0,0
463510,I11094,Earlylds,463510,,0,0
633379,I110940,Earlylds,633379,,0,0
633380,I110941,Earlylds,633380,,0,0
633381,I110942,Earlylds,633381,,0,0
633382,I110943,Earlylds,633382,,0,0
633383,I110944,Earlylds,633383,,0,0
633385,I110946,Earlylds,633385,,0,0
633386,I110947,Earlylds,633386,,0,0
633387,I110948,Earlylds,633387,,0,0
633388,I110949,Earlylds,633388,,0,0
463511,I11095,Earlylds,463511,,0,0
633389,I110950,Earlylds,633389,,0,0
633390,I110951,Earlylds,633390,,0,0
633391,I110952,Earlylds,633391,,0,0
633392,I110954,Earlylds,633392,,0,0
633393,I110955,Earlylds,633393,,0,0
633394,I110956,Earlylds,633394,,0,0
633395,I110957,Earlylds,633395,,0,0
633396,I110958,Earlylds,633396,,0,0
633397,I110959,Earlylds,633397,,0,0
463512,I11096,Earlylds,463512,,0,0
633398,I110960,Earlylds,633398,,0,0
633399,I110961,Earlylds,633399,,0,0
633400,I110962,Earlylds,633400,,0,0
633401,I110963,Earlylds,633401,,0,0
633402,I110964,Earlylds,633402,,0,0
633403,I110965,Earlylds,633403,,0,0
633404,I110966,Earlylds,633404,,0,0
633405,I110967,Earlylds,633405,,0,0
633406,I110968,Earlylds,633406,,0,0
633407,I110969,Earlylds,633407,,0,0
463513,I11097,Earlylds,463513,,0,0
633408,I110970,Earlylds,633408,,0,0
633409,I110971,Earlylds,633409,,0,0
633410,I110972,Earlylds,633410,,0,0
633411,I110973,Earlylds,633411,,0,0
633412,I110974,Earlylds,633412,,0,0
633413,I110975,Earlylds,633413,,0,0
633414,I110976,Earlylds,633414,,0,0
633415,I110977,Earlylds,633415,,0,0
633416,I110978,Earlylds,633416,,0,0
633417,I110979,Earlylds,633417,,0,0
463514,I11098,Earlylds,463514,,0,0
633418,I110981,Earlylds,633418,,0,0
633419,I110982,Earlylds,633419,,0,0
633420,I110983,Earlylds,633420,,0,0
633421,I110984,Earlylds,633421,,0,0
633422,I110985,Earlylds,633422,,0,0
633423,I110986,Earlylds,633423,,0,0
633424,I110987,Earlylds,633424,,0,0
633425,I110988,Earlylds,633425,,0,0
633426,I110989,Earlylds,633426,,0,0
463515,I11099,Earlylds,463515,,0,0
633427,I110990,Earlylds,633427,,0,0
633428,I110991,Earlylds,633428,,0,0
633429,I110992,Earlylds,633429,,0,0
633430,I110993,Earlylds,633430,,0,0
633431,I110994,Earlylds,633431,,0,0
633432,I110995,Earlylds,633432,,0,0
633433,I110996,Earlylds,633433,,0,0
633434,I110997,Earlylds,633434,,0,0
633435,I110998,Earlylds,633435,,0,0
633436,I110999,Earlylds,633436,,0,0
456008,I111,Earlylds,456008,,0,0
631412,i111,Earlylds,631412,,0,0
456793,I1110,Earlylds,456793,,0,0
463516,I11100,Earlylds,463516,,0,0
633437,I111000,Earlylds,633437,,0,0
633438,I111001,Earlylds,633438,,0,0
633439,I111002,Earlylds,633439,,0,0
633440,I111003,Earlylds,633440,,0,0
633441,I111004,Earlylds,633441,,0,0
633442,I111005,Earlylds,633442,,0,0
633443,I111006,Earlylds,633443,,0,0
633444,I111007,Earlylds,633444,,0,0
633445,I111008,Earlylds,633445,,0,0
463517,I11101,Earlylds,463517,,0,0
633447,I111010,Earlylds,633447,,0,0
633448,I111011,Earlylds,633448,,0,0
633449,I111012,Earlylds,633449,,0,0
633450,I111013,Earlylds,633450,,0,0
633451,I111014,Earlylds,633451,,0,0
633452,I111015,Earlylds,633452,,0,0
633453,I111016,Earlylds,633453,,0,0
633454,I111017,Earlylds,633454,,0,0
633455,I111018,Earlylds,633455,,0,0
633456,I111019,Earlylds,633456,,0,0
463518,I11102,Earlylds,463518,,0,0
633457,I111020,Earlylds,633457,,0,0
633458,I111021,Earlylds,633458,,0,0
633459,I111022,Earlylds,633459,,0,0
633460,I111023,Earlylds,633460,,0,0
633461,I111024,Earlylds,633461,,0,0
633462,I111025,Earlylds,633462,,0,0
633463,I111026,Earlylds,633463,,0,0
633464,I111027,Earlylds,633464,,0,0
633465,I111028,Earlylds,633465,,0,0
633466,I111029,Earlylds,633466,,0,0
463519,I11103,Earlylds,463519,,0,0
633467,I111030,Earlylds,633467,,0,0
633468,I111031,Earlylds,633468,,0,0
633469,I111032,Earlylds,633469,,0,0
633470,I111033,Earlylds,633470,,0,0
633471,I111034,Earlylds,633471,,0,0
633472,I111035,Earlylds,633472,,0,0
633473,I111036,Earlylds,633473,,0,0
633474,I111037,Earlylds,633474,,0,0
633475,I111038,Earlylds,633475,,0,0
633476,I111039,Earlylds,633476,,0,0
463520,I11104,Earlylds,463520,,0,0
633477,I111040,Earlylds,633477,,0,0
633478,I111041,Earlylds,633478,,0,0
633479,I111042,Earlylds,633479,,0,0
633480,I111043,Earlylds,633480,,0,0
633481,I111044,Earlylds,633481,,0,0
633482,I111045,Earlylds,633482,,0,0
633483,I111046,Earlylds,633483,,0,0
633484,I111047,Earlylds,633484,,0,0
633485,I111048,Earlylds,633485,,0,0
633486,I111049,Earlylds,633486,,0,0
463521,I11105,Earlylds,463521,,0,0
633487,I111050,Earlylds,633487,,0,0
633488,I111051,Earlylds,633488,,0,0
633489,I111053,Earlylds,633489,,0,0
633491,I111055,Earlylds,633491,,0,0
633492,I111056,Earlylds,633492,,0,0
633493,I111057,Earlylds,633493,,0,0
633494,I111058,Earlylds,633494,,0,0
633495,I111059,Earlylds,633495,,0,0
463522,I11106,Earlylds,463522,,0,0
633496,I111060,Earlylds,633496,,0,0
633497,I111061,Earlylds,633497,,0,0
633498,I111062,Earlylds,633498,,0,0
633499,I111063,Earlylds,633499,,0,0
633500,I111064,Earlylds,633500,,0,0
633501,I111065,Earlylds,633501,,0,0
633502,I111066,Earlylds,633502,,0,0
633503,I111067,Earlylds,633503,,0,0
633504,I111068,Earlylds,633504,,0,0
633505,I111069,Earlylds,633505,,0,0
463523,I11107,Earlylds,463523,,0,0
633506,I111070,Earlylds,633506,,0,0
633507,I111072,Earlylds,633507,,0,0
633508,I111073,Earlylds,633508,,0,0
633509,I111074,Earlylds,633509,,0,0
633510,I111075,Earlylds,633510,,0,0
633511,I111076,Earlylds,633511,,0,0
633512,I111077,Earlylds,633512,,0,0
633513,I111078,Earlylds,633513,,0,0
633514,I111079,Earlylds,633514,,0,0
463524,I11108,Earlylds,463524,,0,0
633515,I111080,Earlylds,633515,,0,0
633516,I111081,Earlylds,633516,,0,0
633517,I111082,Earlylds,633517,,0,0
633518,I111083,Earlylds,633518,,0,0
633519,I111084,Earlylds,633519,,0,0
633520,I111085,Earlylds,633520,,0,0
633521,I111086,Earlylds,633521,,0,0
633522,I111087,Earlylds,633522,,0,0
633523,I111088,Earlylds,633523,,0,0
633524,I111089,Earlylds,633524,,0,0
463525,I11109,Earlylds,463525,,0,0
633525,I111090,Earlylds,633525,,0,0
633526,I111091,Earlylds,633526,,0,0
633527,I111092,Earlylds,633527,,0,0
